Code,Version Number,Description,Professional Recognition,Notes,Key search terms
C06137,2025.01,"<p><strong>Gain skills to innovate and lead</strong></p> <p>Industries and organisations are being transformed by technology. This course gives the students the multidisciplinary skills to tackle complex problems in this rapidly changing world by developing a set of capabilities, in technology and other areas that enable them to succeed in digitally disrupted organisations and industries.</p> <p><strong>Flexible, individualised learning</strong></p> <p>The Graduate Diploma in Technology combines practice-based subjects, called Studios, with elective subjects from across the university, to adapt the course to the needs of students. We understand that&rsquo;s a lot of freedom. </p> <p><strong>Practice-based learning</strong></p> <p>In Studios, students work with academics and professional peers in collaborative, intensive workshops on complex problems honing problem solving skills and critical thinking on sustainable development solutions.</p> <p>The studios teach design and systems thinking frameworks for students to apply and evaluate their technical knowledge and skills. The studios provide mentorship and a collaborative practice-based learning environment to develop competencies.</p> <p>The course teaches students to think in different ways that enable them to tackle complex problems, while building postgraduate level content knowledge in subject areas of their choice including postgraduate subjects focused on the intersection of technology and community, and scientific or technological processes or skills.</p>",,,Information Technology
C04295,2025.01,"<p>This course is designed to enable students to achieve a comprehensive and greater understanding of information technology in specialised technical or management areas. The wide range of specialisations allows students to tailor the course to satisfy their career development needs. Students with an undergraduate background in an information technology-related field are advised to consider the Master of Information Technology (Extension) (<a href=""/courses/c04296.html"">C04296</a>).</p>","<p>Graduates are eligible to apply for professional-level membership of the <a href=""https://www.acs.org.au"">Australian Computer Society</a>.</p>",,Information Technology
C04296,2025.01,<p>This course is designed to enable students to achieve a comprehensive and greater understanding of information technology in specialised technical or management areas for the IT professional. The wide range of specialisations allows students to tailor the course to satisfy and to broaden their career development needs.</p>,"<p>Graduates are eligible to apply for professional-level membership of the <a href=""https://www.acs.org.au"">Australian Computer Society</a>.</p>",,Information Technology
C04297,2025.01,<p>This course is designed to enable students to achieve a comprehensive and greater understanding of information technology in specialised technical or management areas for the IT professional. The wide range of specialisations allows students to tailor the course to satisfy and broaden their career development needs.</p>,,"<p>Admission to this course is restricted to students enrolled in the Master of Information Technology (Extension) (<a href=""/courses/c04296.html"">C04296</a>) and is made by <a href=""https://www.uts.edu.au/current-students/managing-your-course/your-enrolment/enrolment-changes/internal-course-transfer"">internal course transfer</a>.</p>",Information Technology
C20056,2025.01,"<p>The Diploma in Information Technology Professional Practice is not a separate course in its own right but is taken in conjunction with one of UTS: Information Technology&#39;s undergraduate courses.</p> <p>Students must obtain suitable employment and work for a minimum of nine months full time, and undertake the academic subjects related to their industrial training. International students can work full time for the duration of the diploma.</p>",,,Information Technology
C11142,2025.01,<p>This course enables those with an IT or related degree to undertake a specialised sequence of subjects to upskill or study subjects in an area not covered in their previous studies.</p>,,,Information Technology
C11272,2025.01,"<p>Interaction design is concerned with designing interactive digital products, digital environments, systems, and services that can satisfactorily meet the needs and desires of the intended users. The Graduate Certificate in Interaction Design prepares and equips students with up-to-date theoretical knowledge and requisite practical industry-standard skills in this rapidly advancing field.</p> <p>This is an entry-level course, part of an articulated postgraduate program in interaction design.</p>",,<p>This course is not offered to international students.</p>,Information Technology
C04222,2025.01,"<p>Interaction design is concerned with designing interactive digital products, digital environments, systems, and services that can satisfactorily meet the needs and desires of the intended users. The Master of Interaction Design prepares and equips students with up-to-date theoretical knowledge and requisite practical industry-standard skills in this rapidly advancing field.</p>",,,Information Technology
C11247,2025.01,<p>This course enables those with a non-IT or related degree to undertake an introductory sequence of subjects to upskill or study subjects in an area not covered in their previous studies.</p>,,,Information Technology
C06123,2025.01,"<p>Interaction design is concerned with designing interactive digital products, digital environments, systems, and services that can satisfactorily meet the needs and desires of the intended users. The Graduate Diploma in Interaction Design prepares and equips students with up-to-date theoretical knowledge and requisite practical industry-standard skills in this rapidly advancing field.</p>",,"<p>This is an exit-only course. There is no direct admission to it. Current UTS students may be able to submit an Internal Course Transfer (Graduating) application to exit with this course. See the <a href=""https://www.uts.edu.au/current-students/managing-your-course/your-enrolment/enrolment-changes/course-transfer"">Course transfer</a> page for further details.</p>",Information Technology
C06136,2025.01,"<p><strong>Become an agile leader in complexity</strong></p> <p>Technology, Industry 4.0, climate action, globalisation and more: we live and work in a time of unprecedented change that affects the ways we live and work. This degree gives students a multidisciplinary advantage to tackle complex issues in their organisation and the wider community, where a diverse range of skills is increasingly in demand.</p> <p><strong>Flexible, individualised learning</strong></p> <p>The Graduate Diploma in Professional Practice combines practice-based subjects, called Studios, with elective subjects from across the university, to adapt the course to the needs of students.</p> <p><strong>Practice-based learning</strong></p> <p>In Studios, students work with academics and professional peers in collaborative, intensive workshops on complex problems honing problem solving skills and critical thinking on sustainable development solutions.</p> <p>The studios teach design and systems thinking frameworks for students to apply and synthesise their technical knowledge and skills. The studios provide mentorship and a collaborative practice-based learning environment to develop competencies.</p> <p>The course teaches students to think in different ways that enable them to tackle complex problems, while building postgraduate level content knowledge in subject areas of their choice.</p>",,,Information Technology
C11298,2025.01,"<p><strong>Become an agile leader in complexity</strong></p> <p>Technology, Industry 4.0, climate action, globalisation and more: we live and work in a time of unprecedented change that affects the ways we live and work. This course gives students a multidisciplinary perspective on their roles in organisations and the wider community, where a diverse range of skills is increasingly in demand.</p> <p><strong>Flexible, individualised learning</strong></p> <p>The Graduate Certificate in Professional Practice combines practice-based subjects, called Studios, with elective subjects from across the university, to adapt the course to the student&#39;s needs.</p> <p><strong>Practice-based learning</strong></p> <p>In Studios, students work with academics and professional peers in collaborative, intensive workshops - honing problem solving skills and critical thinking on their professional development.</p> <p>The studio teach a systems thinking framework for students to apply and evaluate their technical knowledge and skills. The studio provide mentorship and a collaborative practice-based learning environment to develop competencies.</p> <p>The course teaches students to think in different ways that enable them to unravel problems, while building postgraduate level content knowledge in subject areas of their choice.</p>",,,Information Technology
C04406,2025.01,"<p><strong>Gain skills to innovate and lead</strong></p> <p>Industries and organisations are being transformed by technology. This course gives students the multidisciplinary skills to lead change in this rapidly changing world by developing a set of capabilities, in technology and other areas that enable them to succeed in digitally disrupted organisations and industries.</p> <p><strong>Flexible, individualised learning</strong></p> <p>The Master of Technology combines practice-based subjects, called Studios, with elective subjects from across the university, to adapt the course to the needs of students. </p> <p><strong>Practice-based learning</strong></p> <p>In Studios, students work with academics and professional peers in collaborative, intensive workshops on complex problems honing problem solving skills and critical thinking on sustainable development solutions.</p> <p>The studios teach design and systems thinking frameworks for students to research, apply and synthesise their technical knowledge and skills. The studios provide mentorship and a collaborative practice-based learning environment to develop competencies. The capstone studio enables students to apply their breadth and depth of knowledge in an industry project.</p> <p>The course teaches students to think in different ways that enable them to tackle complexity and unravel problems, while building postgraduate level content knowledge in subject areas of their choice including postgraduate subjects focused on the intersection of technology and community, and scientific or technological processes or skills.</p> <p>The Master of Technology studios enable students to explore, apply and integrate information, digital technology and design thinking.</p>",,,Information Technology
C04404,2025.01,"<p><strong>Become an agile leader in complexity</strong></p> <p>Technology, Industry 4.0, climate action, globalisation and more: we live and work in a time of unprecedented change that affects the ways we live and work. This course gives students a multidisciplinary advantage to lead in organisations and the wider community, where a diverse range of skills is increasingly in demand.</p> <p><strong>Flexible, individualised learning</strong></p> <p>The Master of Professional Practice combines practice-based subjects, called Studios, with elective subjects from across the university, to adapt the degree to the needs of the student.</p> <p><strong>Practice-based learning</strong></p> <p>In Studios, students work with academics and professional peers in collaborative, intensive workshops on complex problems honing problem solving skills and critical thinking on sustainable development solutions.</p> <p>The studios will teach design and systems thinking frameworks for students to research, apply and synthesise their technical knowledge and skills. The studios provide mentorship and a collaborative practice-based learning environment to develop competencies. The capstone studio enables students to apply their breadth and depth of knowledge in an industry project.</p> <p>The course teaches students to think in different ways that enable them to tackle complexity and unravel problems, while building postgraduate level content knowledge in subject areas of interest to students.</p> <p>The Master of Professional Practice studios enables students to explore, apply and integrate information, technology and human-centred design.</p>",,,Information Technology
C04430,2025.01,"<p>The Master of Cybersecurity is designed to meet the need for specialised industry professionals to help organisations and society manage the increasing challenges of creating and maintaining secure online systems. The course is aimed at computing science, information technology or computer engineering graduates, with or without cybersecurity experience, who wish to learn or extend their knowledge of cybersecurity in various contexts. </p>","<p>Graduates are eligible to apply for professional-level membership of the <a href=""https://www.acs.org.au/"">Australian Computer Society</a>.</p>",,Information Technology
C04431,2025.01,"<p>The Master of Cybersecurity (Extension) is designed to meet the need for well-rounded industry professionals to help organisations and society manage the increasing challenges of creating and maintaining secure online systems. The course is aimed at computing science, information technology or computer engineering graduates, with or without cybersecurity experience, who wish to learn or extend their knowledge of cybersecurity and supporting technologies. </p>","<p>Graduates are eligible to apply for professional-level membership of the <a href=""https://www.acs.org.au/"">Australian Computer Society</a>.</p>",,Information Technology
C09119,2025.01,<p>This course offers a sound education in all aspects of computing science and information technology. It is intended for students who aspire to become researchers or who want a career in a more scientific-oriented computing area. As such it provides a pathway to postgraduate research study.</p>,"<p>Graduates are eligible to apply for professional-level membership of the <a href=""https://www.acs.org.au"">Australian Computer Society</a>.</p>",,Information Technology
C11339,2025.01,"<p>Artificial Intelligence Management is for technical professionals working with artificial intelligence to inform enterprise decision making. Students develop abilities in analysing, planning and strategising around data and AI.</p> <p>Building an understanding of the legal regulation of data use and privacy, students examine data policy development, explore deficiencies and current state of data governance. In particular, students develop their skills applying techniques such as data analytics, data visualisation and machine learning and get the opportunity to develop their leadership in AI solutions.</p> <p>The <a href=""https://studyonline.uts.edu.au/online-courses/graduate-certificate-artificial-intelligence-management"">Graduate Certificate in Artificial Intelligence Management</a> is designed for future-focused professionals who aspire to become growth-oriented technology leaders and want to develop enterprise leadership and organisational acumen to enable a sustainable, technology-driven future.</p> <p>Delivered fully online, with part-time study, this course enables students to work full time while attaining the technology management skills to take control of their career. Customising learning to meet career goals, students can immediately apply what they learn to make a greater impact in their current role and prepare for a technology-driven future.</p>",,<p>This course is offered fully online.</p> <p>This course is not offered to international students.</p>,Information Technology
C04435,2025.01,"<p>The <a href=""https://studyonline.uts.edu.au/online-courses/executive-master-technology-management"">Executive Master of Technology Management</a> is designed for future-focused professionals who aspire to become growth-oriented technology leaders and want to develop enterprise leadership and organisational acumen to enable a sustainable, technology-driven future.</p> <p>The portfolio consists of masters level subjects focused on leadership and organisational-acumen, supporting skills and knowledge development in technology, data, and process management.</p> <p>The Masters students complete two industry-focused projects in which technological, leadership, business, and strategic thinking skills are applied to enterprise challenges and opportunities. Students build on the communication, critical thinking, and leadership skills that inform strategic thinking and change management in technology rich enterprises. They build capacity to lead the implementation of technology-lead initiatives, innovation, and transformation: solving problems in technological lag and designing technology solutions for enterprise operations. The program is also designed to enrich technical knowledge and understanding of how technologies interact with each other and are applied across business operations, empowering informed discourse and decision making in and across technical teams. The executive masters is suitable for a C-suite bound tech professional with advanced professional capability. This course offers an accelerated pathway and focuses on providing strategic and leadership skills within cutting edge leadership subjects focused on technology and enterprises.</p> <p>Delivered fully online, with part-time study, this course enables students to work full time while attaining the technology management skills to take control of their career. Customising learning to meet career goals, students can immediately apply what they learn to make a greater impact in their current role and prepare for a technology-driven future.</p>",,<p>This course is offered fully online.</p> <p>This course is not offered to international students.</p>,Information Technology
C06113,2025.01,<p>This course is an exit point in a program of study designed to enable students to achieve a comprehensive and greater understanding of information technology in specialised technical or management areas. The wide range of specialisations allows students to tailor the course to satisfy their career development needs.</p>,,"<p>This is an exit-only course. There is no direct admission to it. Current UTS students may be able to submit an Internal Course Transfer (Graduating) application to exit with this course. See the <a href=""https://www.uts.edu.au/current-students/managing-your-course/your-enrolment/enrolment-changes/course-transfer"">Course transfer</a> page for further details.</p>",Information Technology
C04234,2025.01,"<p>Interaction design is concerned with designing interactive digital products, digital environments, systems, and services that can satisfactorily meet the needs and desires of the intended users. The Master of Interaction Design (Extension) prepares and equips students with up-to-date theoretical knowledge and requisite practical industry-standard skills in this rapidly advancing field.</p>",,,Information Technology
C11326,2025.01,"<p>The <a href=""https://www.uts.edu.au/about/faculty-engineering-and-information-technology/animal-logic-academy/animal-logic-academy-courses/graduate-certificate-animation-and-visualisation"">Graduate Certificate in Animation and Visualisation</a> has been developed in partnership with the industry-leading digital animation studio <a href=""https://animallogic.com/"">Animal Logic</a> and is offered through the <a href=""https://www.uts.edu.au/about/faculty-engineering-and-information-technology/animal-logic-academy"">UTS Animal Logic Academy</a>. The course develops creative professional practice, conceptual skills and technical dexterity in animation and visualisation production. Under the guidance and mentorship of practitioners and leaders from the industry, learning takes place in a custom-built digital production studio modelled on real-world production work structure and engineered to the highest industry standards, with tools and technologies that are leading the animation and visualisation industries into the future.</p>",,<p>This course is offered on a full-time basis only.</p>,Information Technology
C04423,2025.01,"<p>The <a href=""https://www.uts.edu.au/about/faculty-engineering-and-information-technology/animal-logic-academy/animal-logic-academy-courses/master-animation-and-visualisation"">Master of Animation and Visualisation</a> has been developed in partnership with the industry-leading digital animation studio <a href=""https://animallogic.com/"">Animal Logic</a> and is offered through the <a href=""https://www.uts.edu.au/about/faculty-engineering-and-information-technology/animal-logic-academy"">UTS Animal Logic Academy</a>. The course develops creative professional practice, conceptual skills and technical dexterity in animation and visualisation production. Under the guidance and mentorship of practitioners and leaders from the industry, learning is modelled on real-world production work structures in a custom-built digital production studio, engineered to the highest industry standards with tools and technologies that are leading the animation and visualisation industries into the future.</p>",,"<p>This course has an early, pre-session start date in early February in the year of commencement.</p>",Information Technology
C09019,2025.01,"<p>This course provides the opportunity for students to develop research skills, and provides greater breadth and depth in a specific area of information technology.</p>",,,Information Technology
C11350,2025.01,,,<p>This course is not offered to international students.</p>,Information Technology
C10471,2025.01,"<p>The Bachelor of Cybersecurity educates and prepares graduates with specialist knowledge and skills in cybersecurity and its digital, physical and social impact.</p> <p>This course is offered both in Standard mode, and as part of the UTS Industry Degree Academy (IDeA). The IDeA Program utilises a <a href=""https://www.uts.edu.au/ideacadetship"">cadetship model</a> which integrates work and study throughout the degree. The Standard Program of the course offers the same academic content but without the cadetship component.</p>","<p>The Faculty of Engineering and Information Technology is seeking accreditation from the <a href=""https://www.acs.org.au/"">Australian Computer Society</a>.</p>",<p>The Bachelor of Cybersecurity is offered in both a Standard mode and as part of the UTS Industry Degree Academy (IDeA).</p> <p>The Bachelor of Cybersecurity &ndash; Standard Program is offered to both local and international students. The Standard Program is typically offered for both Autumn and Spring session intakes.</p> <p>The Bachelor of Cybersecurity &ndash; Industry Degree Academy (IDeA) Program is only offered to local students. The IDeA program is intended for domestic current school leavers. The IDeA program is not offered to international students. The IDeA program is offered for Autumn session intake only.</p>,Information Technology
C06147,2025.01,"<p>Artificial Intelligence (AI) is one of the most promising technologies, driven by big data and advancements in computing power and algorithms. It has huge potential to transform economies and uncover new societal and environmental values. This course enables students to broaden their knowledge and skills in Artificial Intelligence. Graduates of this course have a strong foundation in data analytics, visualisation, machine learning, and other aspects of AI. Students gain hands-on experience with a variety of AI projects, which will equip them to engage with challenges throughout a wide range of industries that utilise AI. The course is aimed at graduates from disciplines that are different from computing science, information technology or computer engineering, and who wish to upskill and enhance their knowledge in the area of AI.</p>",,,Information Technology
C04443,2025.01,"<p>Artificial Intelligence (AI) is one of the most promising technologies, driven by big data and advancements in computing power and algorithms. It has huge potential to transform economies and uncover new societal and environmental values. This course enables students to gain fundamental and advanced knowledge in data analytics and visualisation, machine learning, deep learning, and various aspects of AI. Students have opportunities to gain expertise in specialised areas such as Computer Vision or Natural Language Processing and to solve real-world problems. Hands-on experience with real-world research and industry projects enables graduates to manage the increasing challenges of creating and maintaining AI systems. Graduates from this course become socially responsible and technically competent as AI specialists, to help current and future industry across many sectors, such as banking and finance, healthcare, agriculture, infrastructure development, or natural resource management. This course is aimed at graduates from computing science, information technology or computer engineering, who wish to learn or extend their knowledge of AI in various contexts.</p>","<p>The Faculty of Engineering and Information Technology is seeking accreditation from the <a href=""http://www.acs.org.au/"">Australian Computer Society</a>.</p>",,Information Technology
C10474,2025.01,"<p>The Bachelor of Artificial Intelligence is designed to meet the need for specialised industry professionals to help organisations and society make sense of the abundance of data collected every second and build autonomous solutions for a variety of applications, such as self-driving cars, facial recognition, personalised learning or voice assistants. There is a strong industry demand for artificial intelligence professionals with sound technical capabilities and a good understanding of the challenges and opportunities in this rapidly evolving field.</p>","<p>The Faculty of Engineering and Information Technology is seeking accreditation from the <a href=""http://www.acs.org.au/"">Australian Computer Society</a>.</p>",,Information Technology
C10475,2025.01,"<p>The Bachelor of Artificial Intelligence program is designed to meet the need for specialised industry professionals to help organisations and society make sense of the abundance of data collected every second and build autonomous solutions for a variety of applications, such as self-driving cars, facial recognition, personalised learning or voice assistants. There is a strong industry demand for artificial intelligence professionals with sound technical capabilities and a good understanding of the challenges and opportunities in this rapidly evolving field.</p> <p>This degree combines a professional degree with language and culture studies, enhancing professional training and career options by providing students with the opportunity to undertake studies at an overseas University.</p>","<p>The Faculty of Engineering and Information Technology is seeking accreditation from the <a href=""http://www.acs.org.au/"">Australian Computer Society</a> for the Bachelor of Artificial Intelligence.</p>",,Information Technology
C09167,2025.01,"<p>This is an exit-point for students who have completed the International Honours pathway within the Bachelor of Artificial Intelligence Bachelor of International Studies (<strong>C10475</strong>).</p> <p>In the fourth year of the combined degree, International Honours students spend an academic year studying in the local language at a university in the country of their major and also complete an honours level research project under the supervision of a relevant UTS academic.</p> <p>Entry to the International Honours pathway is dependent on students maintaining a credit average (or higher) in both their International Studies and professional degree in their first three years of study, and on the availability of placements in particular majors.</p>","<p>The Faculty of Engineering and Information Technology is seeking accreditation from the <a href=""http://www.acs.org.au/"">Australian Computer Society</a> for the Bachelor of Artificial Intelligence.</p>","<p>This is an exit-only course. There is no direct admission to it. Current UTS students may be able to submit an Internal Course Transfer (Graduating) application to exit with this course. See the <a href=""https://www.uts.edu.au/current-students/managing-your-course/your-enrolment/enrolment-changes/course-transfer"">Course transfer</a> page for further details.</p>",Information Technology
C10229,2025.01,<p>This course offers a sound education in all aspects of information technology and develops the diverse skills necessary for a career in computer games development. </p>,"<p>Graduates are eligible to apply for professional-level membership of the <a href=""https://www.acs.org.au"">Australian Computer Society</a>.</p>",,Information Technology
C10473,2025.01,"<p>The Bachelor of Cybersecurity Bachelor of International Studies will educate and prepare graduates with knowledge and skills in cybersecurity and its digital, physical and social impact. There is strong industry demand for cybersecurity professionals with sound technical capabilities, awareness of the broader context surrounding cybersecurity, and who can respond to emerging risks and opportunities in this expanding field. </p>","<p>The Faculty of Engineering and Information Technology is seeking accreditation from the <a href=""http://www.acs.org.au/"">Australian Computer Society</a>.</p>",,Information Technology
C09166,2025.01,"<p>This is an exit-point for students who have completed the International Honours pathway within the Bachelor of Cybersecurity Bachelor of International Studies (<a href=""https://handbook.uts.edu.au/courses/c10473.html"">C10473</a>).</p> <p>In the fourth year of the combined degree, International Honours students spend an academic year studying in the local language at a university in the country of their major and also complete an honours level research project under the supervision of a relevant UTS academic.</p> <p>Entry to the International Honours pathway is dependent on students maintaining a credit average (or higher) in both their International Studies and professional degree in their first three years of study, and on the availability of placements in particular majors.</p> <p>Students in the course engage in practical, hands-on learning using technologies to create and manage secure networks, systems and devices. The course covers a broad range of current and emerging areas of cybersecurity, including system security, information security, network security, cloud security, mobile platform security, IoT security and privacy preservation. Learning is underpinned by a solid foundation in computing and information technology, preparing graduates to work in a variety of IT roles that draw on both their broad IT knowledge and cybersecurity specialist skillset.</p>","<p>The Faculty of Engineering and Information Technology is seeking accreditation from the <a href=""http://www.acs.org.au/"">Australian Computer Society</a>.</p>","<p>This is an exit-only course. There is no direct admission to it. Current UTS students may be able to submit an Internal Course Transfer (Graduating) application to exit with this course. See the <a href=""https://www.uts.edu.au/current-students/managing-your-course/your-enrolment/enrolment-changes/course-transfer"">Course transfer</a> page for further details.</p>",Information Technology
C02094,2025.01,"<p>The PhD is a University-wide research degree which involves an intense period of supervised study and research, leading to an original and significant contribution to knowledge. This is a degree of the future and is a recognised path for those wishing to assume leadership positions in their field of specialisation. This course prepares graduates for a leadership role in the widely diverse range of industries and organisations that rely on research or research skills to solve real-world problems, including but not limited to academia, business, government, cultural and community organisations.</p> <p>All students are required to successfully complete the research training coursework subjects 42670 Research Foundations and 32931 Technology Research Methods which will develop research knowledge and skills.</p>",,,Information Technology
C10143,2025.01,"<p>This is a cooperative education scholarship program in computer information systems, developed by UTS in cooperation with a group of leading organisations. It differs from other cooperative education courses in that, during the industry-based sessions, students follow a structured program designed jointly by UTS and the employer group, including formal coursework delivered by industry.</p>","<p>Graduates are eligible to apply for professional-level membership of the <a href=""https://www.acs.org.au"">Australian Computer Society</a>.</p>",<p>This course is intended for domestic current school leavers.</p> <p>This course is only offered to local students.</p> <p>This course is not offered to international students.</p>,Information Technology
C09162,2025.01,"<p>The Bachelor of Information Technology Bachelor of International Studies (Honours) is an exit-point for students who have completed the International Honours pathway within the Bachelor of Information Technology Bachelor of International Studies (<a href=""https://cis-admin.uts.edu.au/courses/c10239.html"">C10239</a>).</p> <p>This course integrates a professional degree in information technology with the study of a language and culture other than English and the opportunity for students to study overseas for up to an academic year, pursuing a major research project in a field of their choice, depending on their chosen pathway.</p> <p>The information technology component provides a sound education in all aspects of computing and information technology for a career in the profession.</p> <p>The international studies component offers an in-depth understanding of diverse cultures through academic learning at UTS and the host institution during study abroad.</p> <p>Students choose an IT major and are allocated to a country major as part of the Bachelor of International Studies.</p> <p>In the fourth year of the combined degree, International Honours students spend an academic year studying in the local language at a university in the country of their major and also complete an honours level research project under the supervision of a relevant UTS academic.</p> <p>Entry to the International Honours pathway is dependent on students maintaining a credit average (or higher) in both their International Studies and professional degree in their first three years of study, and on the availability of placements in particular majors.</p>","<p>Graduates are eligible to apply for professional-level membership of the <a href=""https://www.acs.org.au"">Australian Computer Society</a>.</p>","<p>This is an exit-only course. There is no direct admission to it. Current UTS students may be able to submit an Internal Course Transfer (Graduating) application to exit with this course. See the <a href=""https://www.uts.edu.au/current-students/managing-your-course/your-enrolment/enrolment-changes/course-transfer"">Course transfer</a> page for further details.</p>",Information Technology
C10476,2025.01,"<p>The Bachelor of Computing Science offers a full grounding in the central disciplines of IT and Computing Science, including both theory and professional practice. Utilising a <a href=""https://www.uts.edu.au/study/information-technology/courses/undergraduate-it-courses/bachelor-computing-science-industry-degree-academy-idea"">cadetship model of study</a>, the degree builds professional aptitude and workplace experience while studying. It is aimed at student with a passion for computer science, IT and related fields who are looking toward technically oriented industry positions.</p>","<p>The Faculty of Engineering and Information Technology is seeking accreditation from the <a href=""http://www.acs.org.au/"">Australian Computer Society</a>.</p>","<p>The Bachelor of Computing Science is offered in both a Standard mode and as part of the UTS Industry Degree Academy (IDeA).</p> <p><strong><a href=""https://www.uts.edu.au/study/find-a-course/bachelor-computing-science-honours"">C09119 Bachelor of Computing Science (Honours)</a></strong> &ndash; Standard Program is offered to both local and international students. The Standard Program is typically offered for both Autumn and Spring session intakes.</p> <p><strong>C10476</strong> Bachelor of Computing Science - Industry Degree Academy (IDeA) Program is only offered to local students. The IDeA program is intended for domestic current school leavers. The IDeA program is not offered to international students. The IDeA program is offered for Autumn session intake only.</p> <p>This course is not offered to international students.</p>",Information Technology
C03051,2025.01,"<p>UTS is at the forefront of analytics education in Australia with its focus on practice-based, interdisciplinary analytics and decision-making research. Big data in the internet age is very complex and growing exponentially, posing greater challenges for organisations.</p> <p>In this course, students can focus on real-world business problems in their own organisations and develop solutions as part of their research. This course enables graduates to extend and deepen their knowledge in a specialised area of analytics by undertaking research under the supervision of a member of academic staff.</p> <p>The core program is supplemented by short courses, seminars and projects. These courses provide academic rigour while using cutting-edge technologies.</p>",,,Information Technology
C06142,2025.01,"<p>The Graduate Diploma in Technology Management is an exit-only qualification for the Master of Technology Management (C04434). The course is designed for the future-focused professionals who aspire to be a sustainability focused technology leader. The portfolio consists of masters level subjects focused on leadership and organisational-acumen, supporting skills and knowledge development in technology, data and process management. Students build on the communication, critical thinking and leadership skills that inform strategic thinking and change management in technology rich enterprises. Students build capacity to lead the implementation of technology-lead initiatives, innovation and transformation: solving problems in technological lag and designing technology solutions for enterprise operations.</p>",,"<p>This is an exit-only course. There is no direct admission to it. Current UTS students may be able to submit an Internal Course Transfer (Graduating) application to exit with this course. See the <a href=""https://www.uts.edu.au/current-students/managing-your-course/your-enrolment/enrolment-changes/course-transfer"">Course transfer</a> page for further details.</p> <p>This course is not offered to international students.</p>",Information Technology
C11341,2025.01,"<p>The Graduate Certificate in Technology Management provides foundational knowledge and know-how across the major areas of technology leading business innovation, transformation, and competitiveness.</p> <p>Students are introduced to the terminology, key skills, and trends in information technology, and strategies for leading and governing IT solutions in enterprises and organisations. The learning in the Certificate provides the insights, tools, and conceptual learning that students need to progress as a professional working across technical teams and implementing business solutions.</p> <p>The Certificate provides a foundation for progressing their technology and digital transformation leadership in the Technology Management Masters program.</p> <p>The <a href=""https://studyonline.uts.edu.au/online-courses/graduate-certificate-technology-management"">Graduate Certificate in Technology Management</a> is designed for future-focused professionals who aspire to become growth-oriented technology leaders and want to develop enterprise leadership and organisational acumen to enable a sustainable, technology-driven future.</p> <p>Delivered fully online, with part-time study, this course enables students to work full time while attaining the technology management skills to take control of students career. Customising learning to meet career goals, students can immediately apply what they learn to make a greater impact in their current role and prepare for a technology-driven future.</p>",,<p>This course is offered fully online.</p> <p>This course is not offered to international students.</p>,Information Technology
C04450,2025.01,,,,Information Technology
C11340,2025.01,"<p>Cybersecurity Management is for technical professionals working with cybersecurity issues and challenges across an enterprise. Students develop abilities in analysing, planning, and strategising around cybersecurity incidents and solutions.</p> <p>Building an understanding of the legal regulation of cybersecurity and cybercrime, students examine cybersecurity policy development, explore deficiencies and the current state of cybersecurity governance. In particular, students develop their skills applying techniques such as data analytics for cybersecurity planning and get the opportunity to develop their leadership in managing cybersecurity.</p> <p>The <a href=""https://studyonline.uts.edu.au/online-courses/graduate-certificate-cybersecurity-management"">Graduate Certificate in Cybersecurity Management</a> is designed for future-focused professionals who aspire to become growth-oriented technology leaders and want to develop enterprise leadership and organisational acumen to enable a sustainable, technology-driven future.</p> <p>Delivered fully online, with part-time study, this course enables students to work full time while attaining the technology management skills to take control of their career. Customising learning to meet career goals, students can immediately apply what they learn to make a greater impact in their current role and prepare for a technology-driven future.</p>",,<p>This course is offered fully online.</p> <p>This course is not offered to international students.</p>,Information Technology
C04434,2025.01,"<p>The <a href=""https://studyonline.uts.edu.au/online-courses/master-technology-management"">Master of Technology Management</a> is designed for future-focused professionals who aspire to become growth-oriented technology leaders and want to develop enterprise leadership and organisational acumen to enable a sustainable, technology-driven future.</p> <p>Students build on the communication, critical thinking, and leadership skills that inform strategic thinking and change management in technology-rich enterprises. Students build capacity to lead the implementation of technology-lead initiatives, innovation, and transformation: solving problems in technological lag and designing technology solutions for enterprise operations.</p> <p>The program is also designed to enrich students&#39; technical knowledge and understanding of how technologies interact with each other and are applied across business operations, empowering informed discourse and decision making in and across technical teams.</p> <p>Delivered fully online, with part-time study, this course enables students to work full time while attaining the technology management skills to take control of their career. Customising learning to meet career goals, students can immediately apply what they learn to make a greater impact in their current role and prepare for a technology-driven future.</p>",,<p>This course is offered fully online</p> <p>This course is not offered to international students.</p>,Information Technology
C10484,2025.01,,,,Information Technology
C03025,2025.01,<p>This course enables graduates to extend and deepen their knowledge in a specialised area of computing by undertaking research under the supervision of a member of academic staff.</p>,,,Information Technology
C10148,2025.01,"<p>This course offers a sound education in all aspects of computing and information technology for students who intend to make a career in the profession, as well as providing a pathway to honours, postgraduate study or a research career.</p>","<p>Graduates are eligible to apply for professional-level membership of the <a href=""https://www.acs.org.au"">Australian Computer Society</a>.</p>","<p>Domestic applicants can apply for the Bachelor of Information Technology Diploma in Information Technology Professional Practice (<a href=""https://handbook.uts.edu.au/courses/c10345.html"">C10345</a>), which includes an industry training year and provides comprehensive preparation for a career in information technology.</p>",Information Technology
