academic_item,applies_to_all_offerings,code,type
C09151,TRUE,106903B,CRICOS
C06100,TRUE,075569E,CRICOS
C10322,TRUE,079752G,CRICOS
C04270,TRUE,080271C,CRICOS
C06108,TRUE,109000F,CRICOS
C11237,TRUE,081086G,CRICOS
C04424,TRUE,104623D,CRICOS
C09100,TRUE,092385E,CRICOS
C04277,TRUE,081094G,CRICOS
C50009,TRUE,018126E,CRICOS
C11346,TRUE,107469G,CRICOS
C11298,TRUE,101146,CRICOS
C09137,TRUE,106935E,CRICOS
C04275,TRUE,081088E,CRICOS
C04285,TRUE,084673G,CRICOS
C10363,TRUE,087735G,CRICOS
C03026,TRUE,032335A,CRICOS
C04007,TRUE,064794J,CRICOS
C10310,TRUE,079553C,CRICOS
C04287,TRUE,084675F,CRICOS
C03059,TRUE,091974C,CRICOS
C11270,TRUE,096458E,CRICOS
C10477,TRUE,113304M,CRICOS
C10148,TRUE,040941A,CRICOS
C10406,TRUE,102567A,CRICOS
C06124,TRUE,084267M,CRICOS
C11275,TRUE,098384B,CRICOS
C09075,TRUE,084096C,CRICOS
C11283,TRUE,098165B,CRICOS
C07122,TRUE,080597C,CRICOS
C03061,TRUE,098375C,CRICOS
C10375,TRUE,087779G,CRICOS
C03002,TRUE,008674D,CRICOS
C03029,TRUE,030869J,CRICOS
C04007,TRUE,064794J,CRICOS
C04143,TRUE,001125A,CRICOS
C06033,TRUE,087648G,CRICOS
C07073,TRUE,016613F,CRICOS
C11005,TRUE,088437K,CRICOS
C10446,TRUE,106140G,CRICOS
C11300,TRUE,101001,CRICOS
C11027,TRUE,020212M,CRICOS
C10229,TRUE,057197M,CRICOS
C04237,TRUE,061286J,CRICOS
C50008,TRUE,066310G,CRICOS
C03050,TRUE,055629G,CRICOS
C09057,TRUE,043289M,CRICOS
C11232,TRUE,077342G,CRICOS
C10330,TRUE,079759M,CRICOS
C11236,TRUE,081083K,CRICOS
C03024,TRUE,006407F,CRICOS
C03029,TRUE,030869J,CRICOS
C04038,TRUE,036577F,CRICOS
C07113,TRUE,055276F,CRICOS
C11287,TRUE,098064G,CRICOS
C10461,TRUE,107052K,CRICOS
C10447,TRUE,106141F,CRICOS
C10396,TRUE,102952C,CRICOS
C11300,TRUE,101001,CRICOS
C09149,TRUE,106912A,CRICOS
C11225,TRUE,071632B,CRICOS
C10320,TRUE,079556M,CRICOS
C10328,TRUE,079758A,CRICOS
C06108,TRUE,109000F,CRICOS
C04272,TRUE,081089D,CRICOS
C10387,TRUE,092381J,CRICOS
C06110,TRUE,109001E,CRICOS
C50009,TRUE,018126E,CRICOS
C06137,TRUE,101143,CRICOS
C04392,TRUE,098060M,CRICOS
C04404,TRUE,101148,CRICOS
C09140,TRUE,106938B,CRICOS
C04274,TRUE,081096E,CRICOS
C30020,TRUE,082433G,CRICOS
C10362,TRUE,087734J,CRICOS
C10367,TRUE,087765B,CRICOS
C03032,TRUE,028886D,CRICOS
C03055,TRUE,032336M,CRICOS
C10365,TRUE,087763D,CRICOS
C04317,TRUE,089508C,CRICOS
C04236,TRUE,060932C,CRICOS
C04372,TRUE,084268K,CRICOS
C04373,TRUE,088930G,CRICOS
C06127,TRUE,098053K,CRICOS
C10348,TRUE,086359B,CRICOS
C04264,TRUE,080598B,CRICOS
C11281,TRUE,107947D,CRICOS
C11282,TRUE,098049F,CRICOS
C11254,TRUE,088014M,CRICOS
C03002,TRUE,008674D,CRICOS
C03026,TRUE,032335A,CRICOS
C04007,TRUE,064794J,CRICOS
C04143,TRUE,001125A,CRICOS
C06009,TRUE,001102G,CRICOS
C07012,TRUE,020411D,CRICOS
C09018,TRUE,015936F,CRICOS
C10125,TRUE,008756B,CRICOS
C06136,TRUE,101147,CRICOS
C11027,TRUE,020212M,CRICOS
C50007,TRUE,012083D,CRICOS
C04235,TRUE,061397B,CRICOS
C50008,TRUE,066310G,CRICOS
C03049,TRUE,052680G,CRICOS
C04252,TRUE,074915M,CRICOS
C11232,TRUE,077342G,CRICOS
C10325,TRUE,079755D,CRICOS
C06108,TRUE,109000F,CRICOS
C03029,TRUE,030869J,CRICOS
C06006,TRUE,066575D,CRICOS
C07073,TRUE,016613F,CRICOS
C11005,TRUE,088437K,CRICOS
C11142,TRUE,084251G,CRICOS
C04393,TRUE,098062J,CRICOS
C11289,TRUE,098416K,CRICOS
C04411,TRUE,102331K,CRICOS
C04404,TRUE,101148,CRICOS
C09144,TRUE,106925G,CRICOS
C07142,TRUE,107948C,CRICOS
C07119,TRUE,071750G,CRICOS
C11232,TRUE,077342G,CRICOS
C10328,TRUE,079758A,CRICOS
C04271,TRUE,081087F,CRICOS
C11236,TRUE,081083K,CRICOS
C10386,TRUE,092380K,CRICOS
C07019,TRUE,032341C,CRICOS
C04305,TRUE,088012B,CRICOS
C03063,TRUE,098418G,CRICOS
C04410,TRUE,102330M,CRICOS
C10449,TRUE,106139M,CRICOS
C10242,TRUE,040705B,CRICOS
C09132,TRUE,106929C,CRICOS
C09144,TRUE,106925G,CRICOS
C30019,TRUE,082432G,CRICOS
C10361,TRUE,087733K,CRICOS
C10365,TRUE,087763D,CRICOS
C10148,TRUE,040941A,CRICOS
C03029,TRUE,030869J,CRICOS
C10362,TRUE,087734J,CRICOS
C04317,TRUE,089508C,CRICOS
C04236,TRUE,060932C,CRICOS
C09158,TRUE,111249G,CRICOS
C10391,TRUE,092384F,CRICOS
C04373,TRUE,088930G,CRICOS
C04374,TRUE,098052M,CRICOS
C11249,TRUE,084261F,CRICOS
C04388,TRUE,098056G,CRICOS
C04379,TRUE,100411,CRICOS
C03062,TRUE,098382D,CRICOS
C06116,TRUE,088013A,CRICOS
C03001,TRUE,008672F,CRICOS
C03026,TRUE,032335A,CRICOS
C03032,TRUE,028886D,CRICOS
C04038,TRUE,036577F,CRICOS
C06006,TRUE,066575D,CRICOS
C07004,TRUE,109002D,CRICOS
C09018,TRUE,015936F,CRICOS
C09031,TRUE,040706A,CRICOS
C03067,TRUE,102187B,CRICOS
C11008,TRUE,018156K,CRICOS
C50006,TRUE,018126E,CRICOS
C04235,TRUE,061397B,CRICOS
C11211,TRUE,064381G,CRICOS
C03049,TRUE,052680G,CRICOS
C04250,TRUE,074765J,CRICOS
C10305,TRUE,077333J,CRICOS
C10310,TRUE,079553C,CRICOS
C04271,TRUE,081087F,CRICOS
C03050,TRUE,055629G,CRICOS
C10325,TRUE,079755D,CRICOS
C04275,TRUE,081088E,CRICOS
C11210,TRUE,065345D,CRICOS
C10413,TRUE,103340A,CRICOS
C09079,TRUE,080270D,CRICOS
C10387,TRUE,092381J,CRICOS
C11015,TRUE,022411K,CRICOS
C06110,TRUE,109001E,CRICOS
C10471,TRUE,110749F,CRICOS
C04222,TRUE,096325G,CRICOS
C11216,TRUE,071910G,CRICOS
C04295,TRUE,084256C,CRICOS
C04306,TRUE,091975B,CRICOS
C03054,TRUE,076139G,CRICOS
C10391,TRUE,092384F,CRICOS
C04373,TRUE,088930G,CRICOS
C04278,TRUE,081093G,CRICOS
C09076,TRUE,084097B,CRICOS
C10066,TRUE,033909D,CRICOS
C10355,TRUE,088067J,CRICOS
C09146,TRUE,106927E,CRICOS
C09153,TRUE,106919E,CRICOS
C09129,TRUE,106662C,CRICOS
C10302,TRUE,080084F,CRICOS
C10276,TRUE,092409B,CRICOS
C04320,TRUE,092803C,CRICOS
C09119,TRUE,092896D,CRICOS
C04372,TRUE,084268K,CRICOS
C04380,TRUE,100398,CRICOS
C04143,TRUE,001125A,CRICOS
C07004,TRUE,109002D,CRICOS
C09018,TRUE,015936F,CRICOS
C10167,TRUE,043287B,CRICOS
C10215,TRUE,047836A,CRICOS
C11199,TRUE,055277E,CRICOS
C11206,TRUE,061284M,CRICOS
C50008,TRUE,066310G,CRICOS
C03049,TRUE,052680G,CRICOS
C04250,TRUE,074765J,CRICOS
C06123,TRUE,096326F,CRICOS
C11247,TRUE,084252G,CRICOS
C04306,TRUE,091975B,CRICOS
C06115,TRUE,084262E,CRICOS
C11283,TRUE,098165B,CRICOS
C10125,TRUE,008756B,CRICOS
C11142,TRUE,084251G,CRICOS
C50007,TRUE,012083D,CRICOS
C04235,TRUE,061397B,CRICOS
C11211,TRUE,064381G,CRICOS
C03048,TRUE,052679M,CRICOS
C03050,TRUE,055629G,CRICOS
C04250,TRUE,074765J,CRICOS
C50009,TRUE,018126E,CRICOS
C04406,TRUE,101144,CRICOS
C10465,TRUE,106869K,CRICOS
C09130,TRUE,107053J,CRICOS
C03066,TRUE,102189M,CRICOS
C10412,TRUE,102819H,CRICOS
C09138,TRUE,106936D,CRICOS
C09148,TRUE,106922K,CRICOS
C04395,TRUE,098389G,CRICOS
C10322,TRUE,079752G,CRICOS
C09151,TRUE,106903B,CRICOS
C11210,TRUE,065345D,CRICOS
C11265,TRUE,095711E,CRICOS
C09129,TRUE,106662C,CRICOS
C11236,TRUE,081083K,CRICOS
C11237,TRUE,081086G,CRICOS
C11238,TRUE,081084J,CRICOS
C04235,TRUE,061397B,CRICOS
C11211,TRUE,064381G,CRICOS
C04259,TRUE,077377G,CRICOS
C10327,TRUE,079757B,CRICOS
C04270,TRUE,080271C,CRICOS
C04395,TRUE,098389G,CRICOS
C04429,TRUE,105154J,CRICOS
C10386,TRUE,092380K,CRICOS
C10131,TRUE,025797G,CRICOS
C04369,TRUE,096872B,CRICOS
C10272,TRUE,071646G,CRICOS
C20056,TRUE,084260G,CRICOS
C03053,TRUE,076138J,CRICOS
C10391,TRUE,092384F,CRICOS
C11274,TRUE,084266A,CRICOS
C09072,TRUE,084093F,CRICOS
C10474,TRUE,110746J,CRICOS
C09163,TRUE,106910C,CRICOS
C09122,TRUE,100449,CRICOS
C04325,TRUE,082831D,CRICOS
C11264,TRUE,095712D,CRICOS
C10451,TRUE,106870F,CRICOS
C03056,TRUE,086292E,CRICOS
C04320,TRUE,092803C,CRICOS
C04380,TRUE,100398,CRICOS
C04038,TRUE,036577F,CRICOS
C06033,TRUE,087648G,CRICOS
C09004,TRUE,015933J,CRICOS
C10126,TRUE,009473E,CRICOS
C11142,TRUE,084251G,CRICOS
C10228,TRUE,079735G,CRICOS
C04237,TRUE,061286J,CRICOS
C11211,TRUE,064381G,CRICOS
C03049,TRUE,052680G,CRICOS
C11225,TRUE,071632B,CRICOS
C04234,TRUE,096324G,CRICOS
C04371,TRUE,096873A,CRICOS
C11247,TRUE,084252G,CRICOS
C04295,TRUE,084256C,CRICOS
C04301,TRUE,084264C,CRICOS
C06130,TRUE,098166A,CRICOS
C04381,TRUE,107949B,CRICOS
C10124,TRUE,013614G,CRICOS
C11142,TRUE,084251G,CRICOS
C50007,TRUE,012083D,CRICOS
C11199,TRUE,055277E,CRICOS
C11211,TRUE,064381G,CRICOS
C50008,TRUE,066310G,CRICOS
C03049,TRUE,052680G,CRICOS
C07119,TRUE,071750G,CRICOS
C10382,TRUE,087788F,CRICOS
C11301,TRUE,101142,CRICOS
C07138,TRUE,100399,CRICOS
C04411,TRUE,102331K,CRICOS
C04440,TRUE,106031A,CRICOS
C10411,TRUE,102818J,CRICOS
C09134,TRUE,106930K,CRICOS
C09144,TRUE,106925G,CRICOS
C04395,TRUE,098389G,CRICOS
C11265,TRUE,095711E,CRICOS
C10322,TRUE,079752G,CRICOS
C09162,TRUE,106917G,CRICOS
C04395,TRUE,098389G,CRICOS
C11264,TRUE,095712D,CRICOS
C10456,TRUE,106874B,CRICOS
C10300,TRUE,080087C,CRICOS
C11237,TRUE,081086G,CRICOS
C04274,TRUE,081096E,CRICOS
C04235,TRUE,061397B,CRICOS
C11211,TRUE,064381G,CRICOS
C04270,TRUE,080271C,CRICOS
C04272,TRUE,081089D,CRICOS
C04395,TRUE,098389G,CRICOS
C04429,TRUE,105154J,CRICOS
C04288,TRUE,084676E,CRICOS
C10129,TRUE,026195C,CRICOS
C06123,TRUE,096326F,CRICOS
C11216,TRUE,071910G,CRICOS
C10345,TRUE,084259M,CRICOS
C10223,TRUE,079561C,CRICOS
C04419,TRUE,107830F,CRICOS
C06124,TRUE,084267M,CRICOS
C10122,TRUE,019877B,CRICOS
C04370,TRUE,109317G,CRICOS
C10470,TRUE,110890A,CRICOS
C04325,TRUE,082831D,CRICOS
C10455,TRUE,106873C,CRICOS
C04433,TRUE,106476E,CRICOS
C11275,TRUE,098384B,CRICOS
C04379,TRUE,100411,CRICOS
C03062,TRUE,098382D,CRICOS
C04008,TRUE,019745C,CRICOS
C06009,TRUE,001102G,CRICOS
C07073,TRUE,016613F,CRICOS
C10124,TRUE,013614G,CRICOS
C11008,TRUE,018156K,CRICOS
C50007,TRUE,012083D,CRICOS
C04235,TRUE,061397B,CRICOS
C11211,TRUE,064381G,CRICOS
C03048,TRUE,052679M,CRICOS
C03050,TRUE,055629G,CRICOS
C04368,TRUE,096871C,CRICOS
C09055,TRUE,071630D,CRICOS
C06113,TRUE,084253F,CRICOS
C11277,TRUE,098054J,CRICOS
C10348,TRUE,086359B,CRICOS
C11280,TRUE,100400,CRICOS
C10020,TRUE,026187C,CRICOS
C10169,TRUE,041436K,CRICOS
C50006,TRUE,018126E,CRICOS
C07113,TRUE,055276F,CRICOS
C04238,TRUE,061285K,CRICOS
C50008,TRUE,066310G,CRICOS
C03049,TRUE,052680G,CRICOS
C07119,TRUE,071750G,CRICOS
C09057,TRUE,043289M,CRICOS
C10342,TRUE,084784A,CRICOS
C07137,TRUE,098063G,CRICOS
C04410,TRUE,102330M,CRICOS
C04438,TRUE,106151D,CRICOS
C11300,TRUE,101001,CRICOS
C09132,TRUE,106929C,CRICOS
C09141,TRUE,106923J,CRICOS
C07142,TRUE,107948C,CRICOS
C07129,TRUE,055275G,CRICOS
C09147,TRUE,106921M,CRICOS
C07135,TRUE,098048G,CRICOS
C07129,TRUE,055275G,CRICOS
C10452,TRUE,106871E,CRICOS
C03068,TRUE,100293,CRICOS
C04272,TRUE,081089D,CRICOS
C04273,TRUE,081095F,CRICOS
C04235,TRUE,061397B,CRICOS
C03048,TRUE,052679M,CRICOS
C04272,TRUE,081089D,CRICOS
C03057,TRUE,086291F,CRICOS
C10387,TRUE,092381J,CRICOS
C11239,TRUE,081085G,CRICOS
C04048,TRUE,036581K,CRICOS
C04234,TRUE,096324G,CRICOS
C11216,TRUE,071910G,CRICOS
C04297,TRUE,084255D,CRICOS
C04309,TRUE,088084G,CRICOS
C03054,TRUE,076139G,CRICOS
C04372,TRUE,084268K,CRICOS
C06125,TRUE,098385A,CRICOS
C09048,TRUE,044180E,CRICOS
C04048,TRUE,036581K,CRICOS
C10148,TRUE,040941A,CRICOS
C06147,TRUE,108844C,CRICOS
C11326,TRUE,092412G,CRICOS
C06124,TRUE,084267M,CRICOS
C03061,TRUE,098375C,CRICOS
C04008,TRUE,019745C,CRICOS
C06006,TRUE,066575D,CRICOS
C07029,TRUE,014223C,CRICOS
C09018,TRUE,015936F,CRICOS
C10184,TRUE,023607A,CRICOS
C10219,TRUE,047835B,CRICOS
C10239,TRUE,059726G,CRICOS
C04238,TRUE,061285K,CRICOS
C50008,TRUE,066310G,CRICOS
C03050,TRUE,055629G,CRICOS
C04369,TRUE,096872B,CRICOS
C11247,TRUE,084252G,CRICOS
C03054,TRUE,076139G,CRICOS
C06115,TRUE,084262E,CRICOS
C10169,TRUE,041436K,CRICOS
C50006,TRUE,018126E,CRICOS
C10228,TRUE,079735G,CRICOS
C04237,TRUE,061286J,CRICOS
C50008,TRUE,066310G,CRICOS
C03048,TRUE,052679M,CRICOS
C04241,TRUE,071909M,CRICOS
C04252,TRUE,074915M,CRICOS
C50009,TRUE,018126E,CRICOS
C04392,TRUE,098060M,CRICOS
C04410,TRUE,102330M,CRICOS
C09130,TRUE,107053J,CRICOS
C11298,TRUE,101146,CRICOS
C10243,TRUE,026202J,CRICOS
C09140,TRUE,106938B,CRICOS
C09153,TRUE,106919E,CRICOS
C04324,TRUE,084678C,CRICOS
C09143,TRUE,106924H,CRICOS
C09152,TRUE,106905M,CRICOS
C04324,TRUE,084678C,CRICOS
C11265,TRUE,095711E,CRICOS
C03068,TRUE,100293,CRICOS
C04272,TRUE,081089D,CRICOS
C04273,TRUE,081095F,CRICOS
C11216,TRUE,071910G,CRICOS
C09071,TRUE,084092G,CRICOS
C10371,TRUE,087738E,CRICOS
C04316,TRUE,089509B,CRICOS
C03059,TRUE,091974C,CRICOS
C04236,TRUE,060932C,CRICOS
C11270,TRUE,096458E,CRICOS
C06123,TRUE,096326F,CRICOS
C04443,TRUE,108843D,CRICOS
C07152,TRUE,pending,CRICOS
C03024,TRUE,006407F,CRICOS
C03026,TRUE,032335A,CRICOS
C03032,TRUE,028886D,CRICOS
C04008,TRUE,019745C,CRICOS
C06006,TRUE,066575D,CRICOS
C10125,TRUE,008756B,CRICOS
C11142,TRUE,084251G,CRICOS
C03062,TRUE,098382D,CRICOS
C10342,TRUE,084784A,CRICOS
C07137,TRUE,098063G,CRICOS
C10465,TRUE,106869K,CRICOS
C04438,TRUE,106151D,CRICOS
C03067,TRUE,102187B,CRICOS
C07019,TRUE,032341C,CRICOS
C04290,TRUE,084677D,CRICOS
C10122,TRUE,019877B,CRICOS
C03012,TRUE,030867M,CRICOS
C09167,TRUE,110748G,CRICOS
C10445,TRUE,106143D,CRICOS
C11298,TRUE,101146,CRICOS
C09136,TRUE,106934F,CRICOS
C09138,TRUE,106936D,CRICOS
C10306,TRUE,077334G,CRICOS
C10379,TRUE,087783M,CRICOS
C09144,TRUE,106925G,CRICOS
C11236,TRUE,081083K,CRICOS
C11237,TRUE,081086G,CRICOS
C04317,TRUE,089508C,CRICOS
C06123,TRUE,096326F,CRICOS
C10452,TRUE,106871E,CRICOS
C10300,TRUE,080087C,CRICOS
C06110,TRUE,109001E,CRICOS
C04278,TRUE,081093G,CRICOS
C10163,TRUE,040712C,CRICOS
C04300,TRUE,084263D,CRICOS
C04295,TRUE,084256C,CRICOS
C04006,TRUE,001099J,CRICOS
C09074,TRUE,084095D,CRICOS
C10129,TRUE,026195C,CRICOS
C10271,TRUE,071631C,CRICOS
C06113,TRUE,084253F,CRICOS
C04297,TRUE,084255D,CRICOS
C10223,TRUE,079561C,CRICOS
C11307,TRUE,104626A,CRICOS
C04373,TRUE,088930G,CRICOS
C06130,TRUE,098166A,CRICOS
C11216,TRUE,071910G,CRICOS
C10272,TRUE,071646G,CRICOS
C10360,TRUE,088070C,CRICOS
C11292,TRUE,098504K,CRICOS
C10352,TRUE,088064A,CRICOS
C10470,TRUE,110890A,CRICOS
C03024,TRUE,006407F,CRICOS
C03026,TRUE,032335A,CRICOS
C03032,TRUE,028886D,CRICOS
C04008,TRUE,019745C,CRICOS
C06006,TRUE,066575D,CRICOS
C11142,TRUE,084251G,CRICOS
C50006,TRUE,018126E,CRICOS
C11281,TRUE,107947D,CRICOS
C10375,TRUE,087779G,CRICOS
C10342,TRUE,084784A,CRICOS
C11287,TRUE,098064G,CRICOS
C09157,TRUE,106928D,CRICOS
C07147,TRUE,107468H,CRICOS
C03066,TRUE,102189M,CRICOS
C03012,TRUE,030867M,CRICOS
C09168,TRUE,110745K,CRICOS
C04438,TRUE,106151D,CRICOS
C03066,TRUE,102189M,CRICOS
C09135,TRUE,106931J,CRICOS
C09137,TRUE,106935E,CRICOS
C09057,TRUE,043289M,CRICOS
C04385,TRUE,098387K,CRICOS
C10378,TRUE,087782A,CRICOS
C11346,TRUE,107469G,CRICOS
C03067,TRUE,102187B,CRICOS
C09133,TRUE,106918F,CRICOS
C09139,TRUE,106937C,CRICOS
C09153,TRUE,106919E,CRICOS
C06108,TRUE,109000F,CRICOS
C11237,TRUE,081086G,CRICOS
C04317,TRUE,089508C,CRICOS
C04222,TRUE,096325G,CRICOS
C03068,TRUE,100293,CRICOS
C04277,TRUE,081094G,CRICOS
C09048,TRUE,044180E,CRICOS
C03012,TRUE,030867M,CRICOS
C10066,TRUE,033909D,CRICOS
C10368,TRUE,087766A,CRICOS
C06113,TRUE,084253F,CRICOS
C04297,TRUE,084255D,CRICOS
C04288,TRUE,084676E,CRICOS
C09072,TRUE,084093F,CRICOS
C04048,TRUE,036581K,CRICOS
C11216,TRUE,071910G,CRICOS
C11247,TRUE,084252G,CRICOS
C04296,TRUE,084254E,CRICOS
C10223,TRUE,079561C,CRICOS
C04255,TRUE,080952M,CRICOS
C06124,TRUE,084267M,CRICOS
C06113,TRUE,084253F,CRICOS
C10364,TRUE,087736G,CRICOS
C03002,TRUE,008674D,CRICOS
C03026,TRUE,032335A,CRICOS
C03029,TRUE,030869J,CRICOS
C04007,TRUE,064794J,CRICOS
C04143,TRUE,001125A,CRICOS
C11005,TRUE,088437K,CRICOS
C11142,TRUE,084251G,CRICOS
C04381,TRUE,107949B,CRICOS
C04383,TRUE,098042B,CRICOS
C04406,TRUE,101144,CRICOS
C09159,TRUE,106920A,CRICOS
C11346,TRUE,107469G,CRICOS
C10448,TRUE,106142E,CRICOS
C04370,TRUE,109317G,CRICOS
C09158,TRUE,111249G,CRICOS
C10446,TRUE,106140G,CRICOS
C04420,TRUE,102950E,CRICOS
C09164,TRUE,106911B,CRICOS
C04252,TRUE,074915M,CRICOS
C50009,TRUE,018126E,CRICOS
C10462,TRUE,107051M,CRICOS
C04440,TRUE,106031A,CRICOS
C09151,TRUE,106903B,CRICOS
C04271,TRUE,081087F,CRICOS
C04272,TRUE,081089D,CRICOS
C04316,TRUE,089509B,CRICOS
C04236,TRUE,060932C,CRICOS
C10458,TRUE,106663B,CRICOS
C11239,TRUE,081085G,CRICOS
C04290,TRUE,084677D,CRICOS
C09067,TRUE,084099M,CRICOS
C04326,TRUE,114584A,CRICOS
C11247,TRUE,084252G,CRICOS
C04296,TRUE,084254E,CRICOS
C04278,TRUE,081093G,CRICOS
C09072,TRUE,084093F,CRICOS
C11216,TRUE,071910G,CRICOS
C09055,TRUE,071630D,CRICOS
C04296,TRUE,084254E,CRICOS
C20056,TRUE,084260G,CRICOS
C04255,TRUE,080952M,CRICOS
C10391,TRUE,092384F,CRICOS
C03059,TRUE,091974C,CRICOS
C11270,TRUE,096458E,CRICOS
C06123,TRUE,096326F,CRICOS
C03001,TRUE,008672F,CRICOS
C03025,TRUE,001121E,CRICOS
C03029,TRUE,030869J,CRICOS
C04007,TRUE,064794J,CRICOS
C04038,TRUE,036577F,CRICOS
C06009,TRUE,001102G,CRICOS
C10184,TRUE,023607A,CRICOS
C11142,TRUE,084251G,CRICOS
C11280,TRUE,100400,CRICOS
C04382,TRUE,098047G,CRICOS
C11301,TRUE,101142,CRICOS
C07138,TRUE,100399,CRICOS
C10399,TRUE,102816M,CRICOS
C10445,TRUE,106143D,CRICOS
C07019,TRUE,032341C,CRICOS
C11239,TRUE,081085G,CRICOS
C03012,TRUE,030867M,CRICOS
C10347,TRUE,084270E,CRICOS
C09166,TRUE,110752M,CRICOS
C10445,TRUE,106143D,CRICOS
C10411,TRUE,102818J,CRICOS
C09136,TRUE,106934F,CRICOS
C09140,TRUE,106938B,CRICOS
C04252,TRUE,074915M,CRICOS
C11232,TRUE,077342G,CRICOS
C50009,TRUE,018126E,CRICOS
C09159,TRUE,106920A,CRICOS
C10465,TRUE,106869K,CRICOS
C09148,TRUE,106922K,CRICOS
C09162,TRUE,106917G,CRICOS
C04272,TRUE,081089D,CRICOS
C04273,TRUE,081095F,CRICOS
C04315,TRUE,089510J,CRICOS
C10278,TRUE,100484,CRICOS
C10454,TRUE,106872D,CRICOS
C11239,TRUE,081085G,CRICOS
C04288,TRUE,084676E,CRICOS
C09073,TRUE,084094E,CRICOS
C04300,TRUE,084263D,CRICOS
C04295,TRUE,084256C,CRICOS
C04277,TRUE,081094G,CRICOS
C10122,TRUE,019877B,CRICOS
C09076,TRUE,084097B,CRICOS
C03064,TRUE,099357G,CRICOS
C09055,TRUE,071630D,CRICOS
C06113,TRUE,084253F,CRICOS
C04297,TRUE,084255D,CRICOS
C03054,TRUE,076139G,CRICOS
C04419,TRUE,107830F,CRICOS
C11307,TRUE,104626A,CRICOS
C11274,TRUE,084266A,CRICOS
C04301,TRUE,084264C,CRICOS
C04388,TRUE,098056G,CRICOS
C50009,TRUE,018126E,CRICOS
C07073,TRUE,016613F,CRICOS
C09019,TRUE,046619G,CRICOS
C10126,TRUE,009473E,CRICOS
C11142,TRUE,084251G,CRICOS
C50007,TRUE,012083D,CRICOS
C04235,TRUE,061397B,CRICOS
C04406,TRUE,101144,CRICOS
C04394,TRUE,098414A,CRICOS
C07147,TRUE,107468H,CRICOS
C03066,TRUE,102189M,CRICOS
C11300,TRUE,101001,CRICOS
C04297,TRUE,084255D,CRICOS
C10223,TRUE,079561C,CRICOS
C04373,TRUE,088930G,CRICOS
C04301,TRUE,084264C,CRICOS
C11249,TRUE,084261F,CRICOS
C04385,TRUE,098387K,CRICOS
C11232,TRUE,077342G,CRICOS
C04258,TRUE,077375K,CRICOS
C06108,TRUE,109000F,CRICOS
C10245,TRUE,064382G,CRICOS
C09164,TRUE,106911B,CRICOS
C09148,TRUE,106922K,CRICOS
C11210,TRUE,065345D,CRICOS
C10302,TRUE,080084F,CRICOS
C04428,TRUE,105155H,CRICOS
C03025,TRUE,001121E,CRICOS
C06006,TRUE,066575D,CRICOS
C10125,TRUE,008756B,CRICOS
C11005,TRUE,088437K,CRICOS
C10219,TRUE,047835B,CRICOS
C04006,TRUE,001099J,CRICOS
C10162,TRUE,032310K,CRICOS
C09076,TRUE,084097B,CRICOS
C04236,TRUE,060932C,CRICOS
C04234,TRUE,096324G,CRICOS
C04368,TRUE,096871C,CRICOS
C07141,TRUE,098503M,CRICOS
C04424,TRUE,104623D,CRICOS
C04290,TRUE,084677D,CRICOS
C09074,TRUE,084095D,CRICOS
C03012,TRUE,030867M,CRICOS
C03032,TRUE,028886D,CRICOS
C10404,TRUE,102565C,CRICOS
C06124,TRUE,084267M,CRICOS
C06127,TRUE,098053K,CRICOS
C11283,TRUE,098165B,CRICOS
C10383,TRUE,087789E,CRICOS
C07029,TRUE,014223C,CRICOS
C09018,TRUE,015936F,CRICOS
C09019,TRUE,046619G,CRICOS
C10125,TRUE,008756B,CRICOS
C10184,TRUE,023607A,CRICOS
C50006,TRUE,018126E,CRICOS
C07113,TRUE,055276F,CRICOS
C11206,TRUE,061284M,CRICOS
C06137,TRUE,101143,CRICOS
C03063,TRUE,098418G,CRICOS
C04411,TRUE,102331K,CRICOS
C03066,TRUE,102189M,CRICOS
C06136,TRUE,101147,CRICOS
C03054,TRUE,076139G,CRICOS
C06125,TRUE,098385A,CRICOS
C11249,TRUE,084261F,CRICOS
C04264,TRUE,080598B,CRICOS
C04386,TRUE,098167M,CRICOS
C11232,TRUE,077342G,CRICOS
C11232,TRUE,077342G,CRICOS
C04271,TRUE,081087F,CRICOS
C04272,TRUE,081089D,CRICOS
C09136,TRUE,106934F,CRICOS
C09146,TRUE,106927E,CRICOS
C04395,TRUE,098389G,CRICOS
C11264,TRUE,095712D,CRICOS
C03057,TRUE,086291F,CRICOS
C04423,TRUE,092411G,CRICOS
C04007,TRUE,064794J,CRICOS
C04143,TRUE,001125A,CRICOS
C10020,TRUE,026187C,CRICOS
C10184,TRUE,023607A,CRICOS
C11008,TRUE,018156K,CRICOS
C04006,TRUE,001099J,CRICOS
C09074,TRUE,084095D,CRICOS
C04222,TRUE,096325G,CRICOS
C06123,TRUE,096326F,CRICOS
C11292,TRUE,098504K,CRICOS
C11265,TRUE,095711E,CRICOS
C10457,TRUE,106661D,CRICOS
C09079,TRUE,080270D,CRICOS
C04423,TRUE,092411G,CRICOS
C04288,TRUE,084676E,CRICOS
C04006,TRUE,001099J,CRICOS
C10478,TRUE,113313K,CRICOS
C04448,TRUE,112843C,CRICOS
C04326,TRUE,114584A,CRICOS
C03032,TRUE,028886D,CRICOS
C11275,TRUE,098384B,CRICOS
